image_name,tags
2007_000027.xml,person
2007_000032.xml,aeroplane|person
2007_000033.xml,aeroplane
2007_000039.xml,tvmonitor
2007_000042.xml,train
2007_000061.xml,boat
2007_000063.xml,dog|chair
2007_000068.xml,bird
2007_000121.xml,tvmonitor
2007_000123.xml,train
2007_000129.xml,bicycle|person
2007_000170.xml,bottle|person
2007_000175.xml,sheep
2007_000187.xml,tvmonitor
2007_000241.xml,boat
2007_000243.xml,aeroplane
2007_000250.xml,diningtable|bottle
2007_000256.xml,aeroplane
2007_000272.xml,person
2007_000323.xml,person
2007_000332.xml,horse
2007_000333.xml,train
2007_000346.xml,bottle|person
2007_000363.xml,bird
2007_000364.xml,motorbike|person
2007_000392.xml,horse|person
2007_000423.xml,person
2007_000452.xml,sofa|chair
2007_000464.xml,cow
2007_000480.xml,person|aeroplane
2007_000491.xml,cow
2007_000504.xml,cow|person
2007_000515.xml,bicycle|person|car
2007_000528.xml,cat
2007_000529.xml,boat|car
2007_000549.xml,cat
2007_000559.xml,bottle|tvmonitor
2007_000572.xml,bicycle
2007_000584.xml,bicycle|sofa
2007_000629.xml,train|person
2007_000636.xml,train
2007_000645.xml,bird
2007_000648.xml,person|bus|aeroplane|car
2007_000661.xml,sofa|pottedplant|chair
2007_000663.xml,bus|car
2007_000664.xml,person
2007_000676.xml,sheep
2007_000713.xml,boat
2007_000720.xml,dog
2007_000727.xml,bus|car|person
2007_000733.xml,person|motorbike
2007_000738.xml,aeroplane
2007_000762.xml,diningtable|bottle|person
2007_000768.xml,bus
2007_000783.xml,person|horse
2007_000793.xml,person|bicycle|bus
2007_000799.xml,horse|person
2007_000804.xml,chair|sofa
2007_000807.xml,person
2007_000822.xml,motorbike
2007_000830.xml,diningtable|chair
2007_000836.xml,person|horse
2007_000837.xml,boat
2007_000847.xml,diningtable|person
2007_000862.xml,person|boat
2007_000876.xml,cat
2007_000904.xml,cow|person|horse
2007_000925.xml,sheep
2007_000999.xml,bottle|person
2007_001027.xml,chair|sofa|bicycle|tvmonitor
2007_001073.xml,cow
2007_001149.xml,sofa|tvmonitor|pottedplant
2007_001154.xml,sofa|pottedplant
2007_001175.xml,person|tvmonitor
2007_001185.xml,cat|person|diningtable|bottle
2007_001225.xml,dog
2007_001239.xml,dog
2007_001284.xml,person
2007_001288.xml,aeroplane
2007_001289.xml,bird
2007_001299.xml,cow
2007_001311.xml,bicycle|person
2007_001321.xml,car
2007_001340.xml,dog|chair|person
2007_001377.xml,aeroplane
2007_001397.xml,dog
2007_001408.xml,bottle|person|pottedplant
2007_001416.xml,sheep
2007_001420.xml,horse|person|pottedplant
2007_001423.xml,person
